Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,
MGA,Magna International Inc.,50.23,$20.53B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mga,
MX,MagnaChip Semiconductor Corporation,7.17,$247.84M,2011,Technology,Semiconductors,http://www.nasdaq.com/symbol/mx,
MHR,Magnum Hunter Resources Corporation,0.3131,$69.12M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mhr,
MH^A,Maiden Holdings Ltd.,26.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mh^a,
MHNA,Maiden Holdings Ltd.,26.0899,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mhna,
MHNB,Maiden Holdings Ltd.,26.01,n/a,2012,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mhnb,
MHNC,Maiden Holdings Ltd.,27.16,n/a,2013,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mhnc,
MAIN,Main Street Capital Corporation,29.32,$1.47B,2007,n/a,n/a,http://www.nasdaq.com/symbol/main,
MSCA,Main Street Capital Corporation,25.4101,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/msca,
MMD,MainStay DefinedTerm Municipal Opportunities Fund,17.78,$489.92M,2012,n/a,n/a,http://www.nasdaq.com/symbol/mmd,
MNK,Mallinckrodt plc,68.13,$7.99B,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mnk,
MZF,Managed Duration Investment Grade Municipal Fund,13.36,$90.85M,2003,n/a,n/a,http://www.nasdaq.com/symbol/mzf,
HYF,Managed High Yield Plus Fund Inc.,1.86,$115.6M,1998,n/a,n/a,http://www.nasdaq.com/symbol/hyf,
MANU,Manchester United Ltd.,17.79,$709.34M,2012,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/manu,
MTW,Manitowoc Company Inc. (The),15.18,$2.07B,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/mtw,
MN,Manning & Napier Inc.,7.95,$117.47M,2011,Finance,Investment Managers,http://www.nasdaq.com/symbol/mn,
MAN,ManpowerGroup,87.12,$6.69B,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/man,
MFC,Manulife Financial Corp,16.51,$32.55B,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/mfc,
MRO,Marathon Oil Corporation,19.28,$13.06B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mro,
MPC,Marathon Petroleum Corporation,51.13,$27.41B,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/mpc,
MMI,Marcus & Millichap Inc.,47.61,$1.77B,2013,Finance,Real Estate,http://www.nasdaq.com/symbol/mmi,
MCS,Marcus Corporation (The),20.58,$568.25M,n/a,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/mcs,
MRIN,Marin Software Incorporated,3.68,$135.83M,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/mrin,
MHG,Marine Harvest ASA,13.22,$5.95B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mhg,
MPX,Marine Products Corporation,7.06,$269.38M,n/a,Capital Goods,Marine Transportation,http://www.nasdaq.com/symbol/mpx,
HZO,MarineMax Inc.,15.22,$388.95M,1998,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/hzo,
MKL,Markel Corporation,830.95,$11.59B,1986,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mkl,
MWE,MarkWest Energy Partners LP,45.66,$9.1B,2002,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mwe,
VAC,Marriot Vacations Worldwide Corporation,61.73,$1.94B,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/vac,
MMC,Marsh & McLennan Companies Inc.,53.96,$28.6B,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/mmc,
MSO,Martha Stewart Living Omnimedia Inc.,6.06,$348.26M,1999,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/mso,
MLM,Martin Marietta Materials Inc.,151.44,$10.15B,1994,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/mlm,
MAS,Masco Corporation,26.42,$9.09B,n/a,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/mas,
DOOR,Masonite International Corporation,60.65,$1.84B,n/a,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/door,
MTZ,MasTec Inc.,16.16,$1.29B,n/a,Basic Industries,Water Supply,http://www.nasdaq.com/symbol/mtz,
MA,Mastercard Incorporated,97.64,$108.27B,2006,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ma,
MTDR,Matador Resources Company,26.98,$2.3B,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mtdr,
MTRN,Materion Corporation,33.6,$676.19M,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/mtrn,
MATX,Matson Inc.,44.98,$1.96B,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/matx,
MLP,Maui Land & Pineapple Company Inc.,5.24,$99.07M,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/mlp,
MMS,Maximus Inc.,66.52,$4.39B,1997,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/mms,
MXL,MaxLinear Inc,13.08,$787.94M,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/mxl,
MXPT,MaxPoint Interactive Inc.,4.89,$126.86M,2015,Consumer Services,Advertising,http://www.nasdaq.com/symbol/mxpt,
MBI,MBIA Inc.,7.52,$1.27B,1987,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mbi,
MNI,McClatchy Company (The),1.45,$126.14M,1988,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/mni,
MKC,McCormick & Company Incorporated,82.67,$10.59B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mkc,
MKC.V,McCormick & Company Incorporated,n/a,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mkc.v,
MDR,McDermott International Inc.,5.38,$1.29B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/mdr,
MCD,McDonald&#39;s Corporation,104.82,$98.72B,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/mcd,
MUX,McEwen Mining Inc.,1.02,$279.74M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mux,
MHFI,McGraw Hill Financial Inc.,92.65,$25.25B,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/mhfi,
MCK,McKesson Corporation,195.21,$45.37B,n/a,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/mck,
MDU,MDU Resources Group Inc.,19.08,$3.72B,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/mdu,
MJN,Mead Johnson Nutrition Company,75.1,$15.23B,2009,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mjn,
MTL,Mechel OAO,0.9362,$389.71M,2004,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/mtl,
MTL^,Mechel OAO,0.2701,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtl^,
MEG,Media General Inc.,14.97,$1.91B,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/meg,
MPW,Medical Properties Trust Inc.,11.73,$2.45B,2005,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mpw,
MED,MEDIFAST INC,28.82,$346.42M,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/med,
MCC,Medley Capital Corporation,7.7,$444.59M,2011,n/a,n/a,http://www.nasdaq.com/symbol/mcc,
MCQ,Medley Capital Corporation,25.11,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcq,
MCV,Medley Capital Corporation,24.38,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcv,
MDLY,Medley Management Inc.,7.44,$218.24M,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/mdly,
MD,Mednax Inc,80.33,$7.56B,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/md,
MDT,Medtronic plc,74.11,$104.76B,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/mdt,
MW,Men&#39;s Wearhouse Inc. (The),41.43,$2B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/mw,
MRK,Merck & Company Inc.,51.48,$145B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mrk,
MCY,Mercury General Corporation,52.64,$2.9B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mcy,
MDP,Meredith Corporation,44.74,$2B,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/mdp,
MTH,Meritage Corporation,39.55,$1.57B,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/mth,
MTOR,Meritor Inc.,10.75,$1.04B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mtor,
MER^D,Merrill Lynch & Co. Inc.,25.8,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/mer^d,
MER^E,Merrill Lynch & Co. Inc.,25.81,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/mer^e,
MER^F,Merrill Lynch & Co. Inc.,25.86,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/mer^f,
MER^K,Merrill Lynch & Co. Inc.,25.55,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mer^k,
MER^M,Merrill Lynch & Co. Inc.,25.54,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mer^m,
MER^P,Merrill Lynch & Co. Inc.,26.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mer^p,
PIY,Merrill Lynch Depositor Inc.,25.45,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/piy,
MTR,Mesa Royalty Trust,9.77,$18.21M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mtr,
MSB,Mesabi Trust,10.79,$141.56M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/msb,
MPG,Metaldyne Performance Group Inc.,20.29,$1.36B,2014,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mpg,
MEI,Methode Electronics Inc.,33.69,$1.3B,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/mei,
MET,MetLife Inc.,48.84,$54.55B,2000,Finance,Life Insurance,http://www.nasdaq.com/symbol/met,
MET^A,MetLife Inc.,24.55,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/met^a,
MTD,Mettler-Toledo International Inc.,291.33,$8.07B,1997,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/mtd,
MXE,Mexico Equity and Income Fund Inc. (The),11.94,$80.87M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mxe,
MXF,Mexico Fund Inc. (The),18.46,$259.99M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mxf,
MFA,MFA Financial Inc.,7.07,$2.62B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mfa,
MFA^B,MFA Financial Inc.,24.73,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfa^b,
MFO,MFA Financial Inc.,25.57,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mfo,
MIL,MFC Industrial Ltd.,3.09,$195.11M,n/a,Consumer Durables,Steel/Iron Ore,http://www.nasdaq.com/symbol/mil,
MCR,MFS Charter Income Trust,8.09,$444.04M,1989,n/a,n/a,http://www.nasdaq.com/symbol/mcr,
MGF,MFS Government Markets Income Trust,5.29,$172.46M,1987,n/a,n/a,http://www.nasdaq.com/symbol/mgf,
MIN,MFS Intermediate Income Trust,4.53,$534.2M,1988,n/a,n/a,http://www.nasdaq.com/symbol/min,
MMT,MFS Multimarket Income Trust,5.81,$455.38M,1987,n/a,n/a,http://www.nasdaq.com/symbol/mmt,
MFM,MFS Municipal Income Trust,6.41,$264.01M,1986,n/a,n/a,http://www.nasdaq.com/symbol/mfm,
MFV,MFS Special Value Trust,5.37,$37.85M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfv,
MTG,MGIC Investment Corporation,9.8,$3.33B,1991,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mtg,
MGM,MGM Resorts International,21.55,$12.13B,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/mgm,
KORS,Michael Kors Holdings Limited,40.28,$7.79B,2011,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/kors,
MAA,Mid-America Apartment Communities Inc.,83.97,$6.33B,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/maa,
MEP,Midcoast Energy Partners L.P.,11.16,$504.66M,2013,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/mep,
MSL,MidSouth Bancorp,11.01,$125.07M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/msl,
MPO,Midstates Petroleum Company Inc.,5.23,$36.03M,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mpo,
MCRN,Milacron Holdings Corp.,16.81,$1.12B,2015,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mcrn,
MM,Millennial Media Inc.,1.75,$247.88M,2012,Technology,Advertising,http://www.nasdaq.com/symbol/mm,
MLR,Miller Industries Inc.,22.29,$252.77M,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/mlr,
HIE,Miller/Howard High Income Equity Fund,13.9,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/hie,
MR,Mindray Medical International Limited,24.35,$2.86B,2006,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mr,
MTX,Minerals Technologies Inc.,57.8,$2.01B,1992,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/mtx,
MP^D,Mississippi Power Company,25.4501,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mp^d,
MG,Mistras Group Inc,18.42,$531.63M,2009,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/mg,
MTU,Mitsubishi UFJ Financial Group Inc,6.36,$88.45B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/mtu,
MIXT,MiX Telematics Limited,5.65,$179.18M,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mixt,
MFG,Mizuho Financial Group Inc.,3.97,$49.14B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mfg,
MBT,Mobile TeleSystems OJSC,7.75,$7.71B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/mbt,
MBLY,Mobileye N.V.,49.91,$10.82B,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mbly,
MODN,Model N Inc.,10.03,$265.23M,2013,Technology,Computer Software: Programming Data Processing,http://www.nasdaq.com/symbol/modn,
MOD,Modine Manufacturing Company,8.3,$399.12M,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mod,
MC,Moelis & Company,28.22,$1.46B,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/mc,
MHK,Mohawk Industries Inc.,196.11,$14.5B,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/mhk,
MOH,Molina Healthcare Inc,69,$3.87B,2003,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/moh,
TAP,Molson Coors Brewing  Company,88.3,$14.37B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/tap,
TAP.A,Molson Coors Brewing  Company,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tap.a,
MNR,Monmouth Real Estate Investment Corporation,10.38,$632.35M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mnr,
MNR^A,Monmouth Real Estate Investment Corporation,25.7001,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mnr^a,
MNR^B,Monmouth Real Estate Investment Corporation,26.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mnr^b,
MORE          ,Monogram Residential Trust Inc.,9.87,$1.64B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/more          ,
MON,Monsanto Company,89.97,$42.09B,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/mon,
MWW,Monster Worldwide Inc.,7.43,$677.69M,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/mww,
MTS,Montgomery Street Income Securities Inc.,17.66,$183.1M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mts,
MCO,Moody&#39;s Corporation,100.58,$20.15B,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/mco,
MOG.A,Moog Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mog.a,
MOG.B,Moog Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mog.b,
MS,Morgan Stanley,33.95,$66.32B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ms,
MS^A,Morgan Stanley,20,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ms^a,
MS^E,Morgan Stanley,27.63,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ms^e,
MS^F,Morgan Stanley,26.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ms^f,
MS^G,Morgan Stanley,26.59,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ms^g,
MS^I,Morgan Stanley,25.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ms^i,
MSK,Morgan Stanley,25.48,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/msk,
MWG,Morgan Stanley,25.66,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/mwg,
MWO,Morgan Stanley,25.39,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/mwo,
MWR,Morgan Stanley,25.76,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/mwr,
APF,Morgan Stanley Asia-Pacific Fund Inc.,13.94,$195.29M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/apf,
CAF,Morgan Stanley China A Share Fund Inc.,25.22,$551.85M,2006,n/a,n/a,http://www.nasdaq.com/symbol/caf,
MSD,Morgan Stanley Emerging Markets Debt Fund Inc.,8.75,$201.34M,1993,n/a,n/a,http://www.nasdaq.com/symbol/msd,
EDD,Morgan Stanley Emerging Markets Domestic Debt Fund Inc.,7.76,$547.74M,2007,n/a,n/a,http://www.nasdaq.com/symbol/edd,
MSF,Morgan Stanley Emerging Markets Fund Inc.,13.5,$196.45M,1991,n/a,n/a,http://www.nasdaq.com/symbol/msf,
IIF,Morgan Stanley India Investment Fund Inc.,27.47,$422.92M,1994,n/a,n/a,http://www.nasdaq.com/symbol/iif,
MOS,Mosaic Company (The),34.93,$12.38B,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/mos,
MSI,Motorola Solutions Inc.,69.26,$14.32B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/msi,
MOV,Movado Group Inc.,27.03,$627.05M,n/a,Consumer Non-Durables,Consumer Specialties,http://www.nasdaq.com/symbol/mov,
MPLX,MPLX LP,39.78,$3.2B,2012,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/mplx,
MRC,MRC Global Inc.,12.19,$1.25B,2012,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mrc,
ICB,MS Income Securities Inc.,17.68,$158.54M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/icb,
HJV,MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14,16.9,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/hjv,
MSA,MSA Safety Incorporporated,42.8,$1.6B,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/msa,
MSM,MSC Industrial Direct Company Inc.,59.78,$3.69B,1995,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/msm,
MSCI,MSCI Inc,60.18,$6.6B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/msci,
MSG,MSG Networks Inc.,177.08,$4.41B,2015,Consumer Services,Television Services,http://www.nasdaq.com/symbol/msg,
MSGN,MSG Networks Inc.,20.14,$1.53B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/msgn,
MLI,Mueller Industries Inc.,31.43,$1.79B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/mli,
MWA,MUELLER WATER PRODUCTS,8.22,$1.32B,2006,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/mwa,
MUR,Murphy Oil Corporation,28.95,$5B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mur,
MUSA,Murphy USA Inc.,55.71,$2.39B,2013,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/musa,
MVO,MV Oil Trust,7.24,$83.26M,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mvo,
MVC,MVC Capital Inc.,8.86,$201.15M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mvc,
MVCB,MVC Capital Inc.,24.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mvcb,
MYE,Myers Industries Inc.,14.29,$442.96M,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/mye,
NBR,Nabors Industries Ltd.,10.63,$3.51B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nbr,
NC,NACCO Industries Inc.,49.02,$340.81M,n/a,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/nc,
NTP,Nam Tai Property Inc.,6.48,$276.17M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ntp,
NBHC,National Bank Holdings Corporation,20.66,$724.24M,2012,Finance,Major Banks,http://www.nasdaq.com/symbol/nbhc,
NBG,National Bank of Greece SA,0.81,$2.86B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/nbg,
NBG^A,National Bank of Greece SA,9.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nbg^a,
NFG,National Fuel Gas Company,55.37,$4.68B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/nfg,
NGG,National Grid Transco PLC,71.9,$54.17B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/ngg,
NHI,National Health Investors Inc.,60.37,$2.27B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nhi,
NOV,National Oilwell Varco Inc.,39.4,$15.12B,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/nov,
NPK,National Presto Industries Inc.,87.84,$608.82M,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/npk,
NNN,National Retail Properties,37.69,$5.07B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nnn,
NNN^D,National Retail Properties,25.75,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nnn^d,
NNN^E,National Retail Properties,24.85,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nnn^e,
SID,National Steel Company,1.28,$1.74B,n/a,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/sid,
NSA,National Storage Affiliates Trust,14.99,$345.03M,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nsa,
NSM,Nationstar Mortgage Holdings Inc.,14.29,$1.57B,2012,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/nsm,
NW^C,Natl Westminster Pfd,25.69,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/nw^c,
NGS,Natural Gas Services Group Inc.,21.15,$269.38M,2002,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/ngs,
NGVC,Natural Grocers by Vitamin Cottage Inc.,24.59,$553.06M,2012,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/ngvc,
NRP,Natural Resource Partners LP,2.45,$299.63M,2002,Energy,Coal Mining,http://www.nasdaq.com/symbol/nrp,
NTZ,Natuzzi S.p.A.,1.7999,$98.73M,1993,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/ntz,
NLS,Nautilus Group Inc. (The),16.31,$514.62M,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/nls,
NCI,Navigant Consulting Inc.,17.21,$824.26M,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/nci,
NVGS,Navigator Holdings Ltd.,14.95,$827.68M,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nvgs,
NNA,Navios Maritime Acquisition Corporation,3.8,$578M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nna,
NM,Navios Maritime Holdings Inc.,2.66,$286.84M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nm,
NM^G,Navios Maritime Holdings Inc.,17.23,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nm^g,
NM^H,Navios Maritime Holdings Inc.,17.14,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nm^h,
NAP,Navios Maritime Midstream Partners LP,14.09,$263.28M,2014,n/a,n/a,http://www.nasdaq.com/symbol/nap,
NMM,Navios Maritime Partners LP,7.82,$649.68M,2007,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nmm,
NAV,Navistar International Corporation,13.84,$1.13B,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/nav,
NAV^D,Navistar International Corporation,4.23,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/nav^d,
NCS,NCI Building Systems Inc.,10.65,$788.97M,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/ncs,
NCR,NCR Corporation,25.15,$4.27B,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/ncr,
NP,Neenah Paper Inc.,63.54,$1.06B,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/np,
NEFF,Neff Corporation,5.88,$149.52M,2014,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/neff,
NNI,Nelnet Inc.,34.75,$1.56B,2003,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/nni,
NPTN,NeoPhotonics Corporation,7.46,$301.81M,2011,Technology,Semiconductors,http://www.nasdaq.com/symbol/nptn,
N,Netsuite Inc,90.75,$7.17B,2007,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/n,
NSR,Neustar Inc.,26.66,$1.45B,2005,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/nsr,
NVRO,Nevro Corp.,44.43,$1.24B,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nvro,
HYB,New America High Income Fund Inc. (The),8.11,$188.58M,1988,n/a,n/a,http://www.nasdaq.com/symbol/hyb,
GF,New Germany Fund Inc. (The),15.21,$243.79M,1990,n/a,n/a,http://www.nasdaq.com/symbol/gf,
